category,series,parent_product_id,parent_name,is_parent,variant_id,product_name,product_code,color,image_url,mrp,description,product_url,bullet_points
Faucets,Pressmatic Taps,11544,Bib Cock (Angular Shape) Auto Closing System,Parent,11544,Bib Cock (Angular Shape) Auto Closing System,PRS-CHR-037,,https://www.jaquar.com/images/thumbs/0055684_bib-cock-angular-shape-auto-closing-system_960.jpeg,,Bib Cock (Angular Shape) Auto Closing System with Wall Flange,https://www.jaquar.com/en/bib-cock-angular-shape-auto-closing-system?Id=11544,"Pressmatic Taps, PRS-CHR-037"
Faucets,Pressmatic Taps,265,Pillar Cock Auto Closing System,Parent,265,Pillar Cock Auto Closing System,PRS-CHR-031,,https://www.jaquar.com/images/thumbs/0009037_pillar-cock-auto-closing-system_960.jpeg,,Pillar Cock Auto Closing System,https://www.jaquar.com/en/automatic-basin-tap?Id=265,"Pressmatic Taps, PRS-CHR-031"
Faucets,Pressmatic Taps,1519,Pillar Cock Auto Closing System,Parent,1519,Pillar Cock Auto Closing System,PRS-CHR-031L65,,https://www.jaquar.com/images/thumbs/0009039_pillar-cock-auto-closing-system_960.jpeg,,Pillar Cock Auto Closing System with 65mm Extension Body,https://www.jaquar.com/en/automatic-extended-basin-tap?Id=1519,"Pressmatic Taps, PRS-CHR-031L65"
Faucets,Pressmatic Taps,10100,Pillar Cock,Parent,10100,Pillar Cock,PRS-CHR-001,,https://www.jaquar.com/images/thumbs/0047472_pillar-cock_960.jpeg,,Pillar Cock (Straight Line Model) Auto Closing System,https://www.jaquar.com/en/pillar-cock-9?Id=10100,"Pressmatic Taps, PRS-CHR-001"
Faucets,Pressmatic Taps,266,Pressmatic Wall Mounted Basin Tap (Auto Closing),Parent,266,Pressmatic Wall Mounted Basin Tap (Auto Closing),PRS-CHR-061,,https://www.jaquar.com/images/thumbs/0009043_pressmatic-wall-mounted-basin-tap-auto-closing_960.jpeg,,Pressmatic Wall Mounted Basin Tap (Auto Closing) with Wall Flange (Rectangular),https://www.jaquar.com/en/automatic-wall-mounted-basin-tap?Id=266,"Pressmatic Taps, PRS-CHR-061"
Faucets,Pressmatic Taps,267,Bib Cock Auto Closing System,Parent,267,Bib Cock Auto Closing System,PRS-CHR-043,,https://www.jaquar.com/images/thumbs/0009044_bib-cock-auto-closing-system_960.jpeg,,Bib Cock Auto Closing System with Built-in Control Cock With Wall Flange,https://www.jaquar.com/en/automatic-wall-tap?Id=267,"Pressmatic Taps, PRS-CHR-043"
Faucets,Pressmatic Taps,268,Auto closing Concealed Urinal Flush Valve,Parent,268,Auto closing Concealed Urinal Flush Valve,PRS-CHR-073,,https://www.jaquar.com/images/thumbs/0009046_auto-closing-concealed-urinal-flush-valve_960.jpeg,,Auto closing Concealed Urinal Flush Valve With Wall Flange,https://www.jaquar.com/en/automatic-concealed-urinal-valve?Id=268,"Pressmatic Taps, PRS-CHR-073"
Faucets,Pressmatic Taps,269,Urinal Valve Auto Closing System,Parent,269,Urinal Valve Auto Closing System,PRS-CHR-077,,https://www.jaquar.com/images/thumbs/0009048_urinal-valve-auto-closing-system_960.jpeg,,Urinal Valve Auto Closing System with Built-in Control Cock & Wall Flange,https://www.jaquar.com/en/urinal-flush-valve?Id=269,"Pressmatic Taps, PRS-CHR-077"
