category,series,parent_product_id,parent_name,is_parent,variant_id,product_name,product_code,color,image_url,mrp,description,product_url,bullet_points
Faucets,New Age Pressmatic,4161,Pillar Cock,Parent,4161,Pillar Cock,PRS-CHR-001MED,,https://www.jaquar.com/images/thumbs/0015910_pillar-cock_960.jpeg,,Pillar Cock (Straight Line Model) Auto Closing System with Elbow Operated Extended Lever,https://www.jaquar.com/en/pressmatic-elbow-pillar-tap?Id=4161,"New Age Pressmatic, PRS-CHR-001MED"
Faucets,New Age Pressmatic,4173,Pillar Cock,Parent,4173,Pillar Cock,PRS-CHR-031L65MED,,https://www.jaquar.com/images/thumbs/0016088_pillar-cock_960.jpeg,,Pillar Cock Auto Closing System with 65mm Extension Body & Elbow Operated Extended Lever,https://www.jaquar.com/en/pressmatic-elbow-angular-pillar-tap-65mm-extended-body?Id=4173,"New Age Pressmatic, PRS-CHR-031L65MED"
Faucets,New Age Pressmatic,4163,Bib Tap,Parent,4163,Bib Tap,PRS-CHR-043MED,,https://www.jaquar.com/images/thumbs/0015912_bib-tap_960.jpeg,,"Bib Cock Auto Closing System with Built-in Control Cock, Wall Flange & Elbow Operated Extended Lever",https://www.jaquar.com/en/pressmatic-elbow-bib-cock-with-control-cock?Id=4163,"New Age Pressmatic, PRS-CHR-043MED"
Faucets,New Age Pressmatic,4162,Pillar Cock,Parent,4162,Pillar Cock,PRS-CHR-031MED,,https://www.jaquar.com/images/thumbs/0015911_pillar-cock_960.jpeg,,Pillar Cock Auto Closing System with Elbow Operated Extended Lever,https://www.jaquar.com/en/pressmatic-elbow-angular-pillar-tap?Id=4162,"New Age Pressmatic, PRS-CHR-031MED"
Faucets,New Age Pressmatic,4166,Extended Lever,Parent,4166,Extended Lever,PRS-CHR-277,,https://www.jaquar.com/images/thumbs/0049526_extended-lever_960.jpeg,,Elbow Operated Auto Closing Extended Lever Assembly for Operating Exposed Pressmatic Basin Taps & Bib Tap,https://www.jaquar.com/en/new-age-pressmatic-extended-lever?Id=4166,"New Age Pressmatic, PRS-CHR-277"
